#separator:tab
#html:true
#tags column:3
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">Which programs can be used to open and edit CSV files?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Notepad</li><li>Microsoft Excel</li><li>Adobe Photoshop</li><li>Libre Office Calc</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Notepad, Microsoft Excel, Libre Office Calc</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Which of the following elements can be used inside the HTML5 <header> element?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>div</li><li>nav</li><li>span</li><li>ol</li><li>ul</li><li>li</li><li>p</li><li>img</li><li>h1 to h6</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> div, nav, span, ol, ul, li, p, img, h1 to h6</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">RelaxNG is a schema language for which format?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>xml</li><li>json</li><li>csv</li><li>svg</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> xml</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">What is the primary purpose of DocBook?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>For writing technical documentation and books in XML format</li><li>To check the syntax of web pages</li><li>For creating animations on websites</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> For writing technical documentation and books in XML format</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">XSLT Transformations</div><div class="anki-q-title">Which of the following elements are used in XSLT for conditional processing?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>xsl:switch</li><li>xsl:choose</li><li>xsl:otherwise</li><li>xsl:if</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> xsl:choose, xsl:otherwise, xsl:if</div></div>	Markup_Exam xslt_transformations
<div class="anki-card"><div class="anki-category">XML Schema (XSD)</div><div class="anki-q-title">Syntax XSD to set a number of occurrences unlimited</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li><xs:element name="majitel" type="xs:string"/></li><li><xs:element name="majitel" type="xs:string" minOccurs="0" maxOccurs="unbounded"/></li><li><xs:element name="majitel" type="xs:string" minCount="0" maxCount="unbounded"/></li><li><xs:element name="majitel" type="xs:string" minElement="0" maxElement="unbounded"/></li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> <xs:element name="majitel" type="xs:string" minOccurs="0" maxOccurs="unbounded"/></div></div>	Markup_Exam xml_schema_xsd
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">Which of the following keywords can be used to define object properties in JSON Schema?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Items</li><li>Attributes</li><li>Pattern properties</li><li>Properties</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Pattern properties, Properties</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">Which of the following tools does Google offer for working with structured data?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Google Structured Data Markup Helper</li><li>Google Structured Data Testing Tool</li><li>Google AdWords</li><li>Google Analytics</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Google Structured Data Markup Helper, Google Structured Data Testing Tool</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">Which keyword is used to define unique values in an array within JSON schema?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Distinct</li><li>Unique</li><li>uniqueItems</li><li>uniqueIndex</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Unique, uniqueItems</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Which of the following elements is correct for embedding video in an HTML 5 pages?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li><media></li><li><object></li><li><embed></li><li><video></li><li><video> Extra questions Who created HTML? HTML was created by Tim Berners-Lee in 1989 while working</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> <video>, <video> Extra questions Who created HTML? HTML was created by Tim Berners-Lee in 1989 while working</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">Which keywords is used to minimum the value of a … in JSON schema?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>minLength</li><li>maxLength</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> minLength, maxLength</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">What is a DTD (Document Type Definition)?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>A set of rules describing elements, attributes, structure, and content of an XML document.</li><li>Data Type Design</li><li>Document Transfer Design</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> A set of rules describing elements, attributes, structure, and content of an XML document.</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">How do you define a hyperlink in HTML5?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li><a href="URL">link text</a></li><li><a>"link text"</a></li><li><href="URL">"link text"</li><li><a> "link text" < / a></li><li><a href="URL" >link text< / a></li><li><a href= link text< / a></li><li><href="URL" > "link text"</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> <a href="URL">link text</a>, <a href="URL" >link text< / a></div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">A JSON array looks like this?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>[ "apple", "banana", "cherry" ]</li><li>XSLT is used to transform XML documents into other formats, such as HTML, plain text, or PDF.</li><li>Absolute XPath specifies the full path to an element from the root of the document, while</li><li>relative XPath specifies the path to an element relative to the current node. For absolute XPath, the root is denoted by a single forward slash (/), while for relative XPath, the root is denoted by a period (.).</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> [ "apple", "banana", "cherry" ]</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">XML Schema (XSD)</div><div class="anki-q-title">How do you define a custom data type in XML Schema?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Using xs:simpleType and facets like xs:maxLength</li><li>Using xs:complexType with child elements</li><li>Using xs:element type</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Using xs:simpleType and facets like xs:maxLength</div></div>	Markup_Exam xml_schema_xsd
<div class="anki-card"><div class="anki-category">XML Schema (XSD)</div><div class="anki-q-title">Which of the following elements can be used inside xs:restriction to restrict the value?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>xs:minLength</li><li>xs:maxLength</li><li>xs:enumeration</li><li>xs:pattern</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> xs:minLength, xs:maxLength, xs:enumeration, xs:pattern</div></div>	Markup_Exam xml_schema_xsd
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Ordered list in HTML5?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li><ol></li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> <ol></div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">XSLT Transformations</div><div class="anki-q-title">What are the goals of XSLT design patterns?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Creating a consisent and maintainable structure for XML transformations</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Creating a consisent and maintainable structure for XML transformations</div></div>	Markup_Exam xslt_transformations
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">Key word maximun number of properties in JSON Schema</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>MaxProperties</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> MaxProperties</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">HTTP & REST APIs</div><div class="anki-q-title">Which of the following elements are used to apply restrictions on numeric values of?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>xs:maxInclusive</li><li>xs:minInclusive</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> xs:maxInclusive, xs:minInclusive</div></div>	Markup_Exam http__rest_apis
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">Which of these are generally marked as sucessful states?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>200</li><li>201</li><li>204</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> 200, 201, 204</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">CSV files are commmonly used for?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Data storage and exchange, for large datasets that consist of rows and columns</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Data storage and exchange, for large datasets that consist of rows and columns</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">HTML5 microdata specific elements and attributes</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>itemtype</li><li>itemscope</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> itemtype, itemscope</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Who created HTML?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Tim Berners-Lee in CERN</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Tim Berners-Lee in CERN</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">How to put a link in a HTML5 document?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>using the anchor tag (<a>) with the href attribute</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> using the anchor tag (<a>) with the href attribute</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">What is the difference between <section> and <article>?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Section is a section of a document (doesn't make sense on its own) while article refers directly to a</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Section is a section of a document (doesn't make sense on its own) while article refers directly to a</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">XSLT Transformations</div><div class="anki-q-title">What does XSLT do?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>It transforms XML into other formats like HTML, CSS, PDF and others</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> It transforms XML into other formats like HTML, CSS, PDF and others</div></div>	Markup_Exam xslt_transformations
<div class="anki-card"><div class="anki-category">XPath & XQuery</div><div class="anki-q-title">Absolute XPath vs. Relative XPath</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Absolute uses / while relative uses .</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Absolute uses / while relative uses .</div></div>	Markup_Exam xpath__xquery
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">What can we use in the <footer>?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li><p>, <ul>, <li>, <a> and more</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> <p>, <ul>, <li>, <a> and more</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">What are semantics in HTML?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>They bring meaning to a piece of code, such as using <article> for an article, they also include metadata</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> They bring meaning to a piece of code, such as using <article> for an article, they also include metadata</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Which HTML tag do we use for audio?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li><audio></li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> <audio></div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Which HTML tag do we use for navigation?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li><nav></li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> <nav></div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">HTTP & REST APIs</div><div class="anki-q-title">What are the RES API processes? (f.e. Post, Delete)?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>POST, GET, PUT, DELETE, PATCH, they modify/update resources on a server</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> POST, GET, PUT, DELETE, PATCH, they modify/update resources on a server</div></div>	Markup_Exam http__rest_apis
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">What is RelaxNG?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Schema language for XML designed to simplify of defining XML document structures and its validation</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Schema language for XML designed to simplify of defining XML document structures and its validation</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">Which languages do we use for transforming XML files?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>XSLT</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> XSLT</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">Choose examples of structured data</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Excel table</li><li>Relational data</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Excel table, Relational data</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">Organizational standardizing CSV</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>None</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> None</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">Defining object properties in Json schema</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>properties</li><li>pattern properties</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> properties, pattern properties</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">Latest version of Doc book is defined using?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>RelaxNG with XSD provided</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> RelaxNG with XSD provided</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Can be used within a form in HTML5?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Input</li><li>Form</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Input, Form</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">Correct statements about DTD</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Document Type Definition</li><li>A set of rules describing the elements</li><li>This is how the structure and content of a document in XML are defined</li><li>XML validation</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Document Type Definition, A set of rules describing the elements, This is how the structure and content of a document in XML are defined, XML validation</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Semantic elements</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Aside</li><li>Header</li><li>Article</li><li>Nav</li><li>Main</li><li>Section</li><li>Footer</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Aside, Header, Article, Nav, Main, Section, Footer</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">HTTP & REST APIs</div><div class="anki-q-title">Abbreviation REST</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Representational State Transfer</li><li>Representational Section Translator</li><li>Remote Super Transfer</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Representational State Transfer</div></div>	Markup_Exam http__rest_apis
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">Empty object in JSON</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>[]</li><li>{}</li><li>()</li><li><></li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> {}</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">Definition of XML rules</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>defined using HTML syntax or HTML schemas</li><li>defined using JSON syntax or JSON schemas</li><li>defined using XML syntax or XML Schemas</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> defined using XML syntax or XML Schemas</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Basic elements in HTML</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>html</li><li>body</li><li>h1</li><li>head</li><li>a</li><li>ol</li><li>p</li><li>li</li><li>img</li><li>title</li><li>ul</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> html, body, h1, head, a, ol, p, li, img, title, ul</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">What does SGML stand for?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Standard Generitic Markup Library</li><li>Standard Generalized Markup Language</li><li>Simple Generalized Markup Library</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Standard Generalized Markup Language</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">How many elements are defined by the XML language specification?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>0</li><li>hundreds</li><li>dozen</li><li>up to 10</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> 0</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Who is behind the HTML language and related technologies?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Tim Berners Lee</li><li>Bill Gates</li><li>William Tunnicliffe</li><li>Charles Goldfarb</li><li>Steve Jobs</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Tim Berners Lee</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">What is the correct syntax for HTML 5?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Tags must always be written in lowercase</li><li>Tags must always be written in capital letters.</li><li>Some elements may be without an exit tag.</li><li>Uppercase and lowercase letters are not important in tag names.</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Some elements may be without an exit tag., Uppercase and lowercase letters are not important in tag names.</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">XPath & XQuery</div><div class="anki-q-title">A document node in XPath that indicates a tag selection independent of the hierarchy</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>/</li><li>//</li><li>.</li><li>*</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> //</div></div>	Markup_Exam xpath__xquery
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">CSV abbreviation</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Common Section Validator</li><li>Common Separated Values</li><li>Comma Separated Validators</li><li>Comma-separated values</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Comma-separated values</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">Who manages XML?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>C4W</li><li>Steve Jobs</li><li>NASA</li><li>W3C</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> W3C</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">HTTP & REST APIs</div><div class="anki-q-title">Error messages with the number 5XX mean</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Successful statuses</li><li>Server errors</li><li>Redirection</li><li>Information statuses</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Server errors</div></div>	Markup_Exam http__rest_apis
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Elements in HTML header</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>img</li><li>link</li><li>meta</li><li>style</li><li>script</li><li>title</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> link, meta, style, script, title</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">Who standardized XML?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>W3C</li><li>Xavier Martinez</li><li>Steve Jobs</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> W3C</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">XML Schema (XSD)</div><div class="anki-q-title">Which of the following elements is used to define an attribute in an XML Schema?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>xs:attribute</li><li>xs:simpleType</li><li>xs:complexType</li><li>xs:element</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> xs:attribute</div></div>	Markup_Exam xml_schema_xsd
<div class="anki-card"><div class="anki-category">HTTP & REST APIs</div><div class="anki-q-title">What is the truth about HTTP?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>HTTP is the primary internet protocol</li><li>HTTP is the leading protocol for WWW</li><li>HTTP is a protocol for transferring data to a database</li><li>HTTP is a protocol for transferring data between a client and a server</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> HTTP is the leading protocol for WWW, HTTP is a protocol for transferring data between a client and a server</div></div>	Markup_Exam http__rest_apis
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">How is doctype written in header?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li><! DOCTYPE xml></li><li><DOCTYPE xml></li><li><DOCTYPE html></li><li><! DOCTYPE html></li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> <! DOCTYPE html></div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">The XML language</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>ANSI recommendation</li><li>de jure standard</li><li>W3C recommendation</li><li>ISO standard</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> W3C recommendation</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">What is SVG for?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Defines what elements and attributes can be used in XML</li><li>For data exchange</li><li>Displaying vector graphics on a website</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Displaying vector graphics on a website</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">What do itemscope and itemprop elements mean in HTML5?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li><itemscope> and <itemprop> are used to indicate microdata (metadata) in the content of a web page</li><li><itemscope> and <itemprop> are used for optical zoom of the predetermined part of the site</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> <itemscope> and <itemprop> are used to indicate microdata (metadata) in the content of a web page</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">What types of entities can be represented using a dictionary Schema.org?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Place</li><li>Educational organizations</li><li>Book titles</li><li>Recipe</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Place, Educational organizations, Book titles, Recipe</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Which of the following elements should be used to navigate the page?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li><menu></li><li><dl></li><li><nav></li><li><section></li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> <nav></div></div>	Markup_Exam html__semantics
